phase,holdings,has_card,jail_turns,cash,rival_houses,n_legal,bail_legal,card_legal,choice,leaves_jail,seed
post_roll,False,True,1,200,5,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,260,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,1,260,2,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,260,4,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,260,5,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,400,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,1,400,2,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,400,4,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,400,5,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,800,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,1,800,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,1,800,4,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,800,5,3,True,True,ROLL_DICE,False,20250811
post_roll,False,True,1,1500,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,1,1500,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,1,1500,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,1,1500,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,50,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,50,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,50,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,50,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,100,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,100,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,100,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,100,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,200,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,200,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,200,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,200,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,260,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,260,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,260,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,260,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,400,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,400,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,400,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,400,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,800,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,800,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,800,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,800,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,1500,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,1500,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,1500,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,2,1500,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,50,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,50,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,50,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,50,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,100,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,100,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,100,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,100,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,200,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,200,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,200,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,200,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,260,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,260,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,260,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,260,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,400,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,400,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,400,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,400,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,800,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,800,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,800,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,800,5,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,1500,0,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,1500,2,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,1500,4,3,True,True,USE_GOOJ_CARD,True,20250811
post_roll,False,True,3,1500,5,3,True,True,USE_GOOJ_CARD,True,20250811
pre_roll,True,False,0,50,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,0,50,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,50,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,50,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,100,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,0,100,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,100,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,100,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,200,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,0,200,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,200,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,200,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,260,0,33,True,False,END_TURN,False,20250811
pre_roll,True,False,0,260,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,260,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,260,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,400,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,0,400,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,400,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,400,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,800,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,0,800,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,800,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,800,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,1500,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,0,1500,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,1500,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,0,1500,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,50,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,1,50,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,50,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,50,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,100,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,1,100,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,100,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,100,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,200,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,1,200,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,200,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,200,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,260,0,33,True,False,END_TURN,False,20250811
pre_roll,True,False,1,260,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,260,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,260,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,400,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,1,400,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,400,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,400,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,800,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,1,800,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,800,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,800,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,1500,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,1,1500,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,1500,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,1,1500,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,50,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,2,50,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,50,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,50,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,100,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,2,100,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,100,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,100,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,200,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,2,200,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,200,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,200,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,260,0,33,True,False,END_TURN,False,20250811
pre_roll,True,False,2,260,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,260,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,260,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,400,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,2,400,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,400,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,400,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,800,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,2,800,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,800,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,800,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,1500,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,2,1500,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,1500,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,2,1500,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,50,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,3,50,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,50,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,50,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,100,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,3,100,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,100,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,100,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,200,0,30,True,False,END_TURN,False,20250811
pre_roll,True,False,3,200,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,200,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,200,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,260,0,33,True,False,END_TURN,False,20250811
pre_roll,True,False,3,260,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,260,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,260,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,400,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,3,400,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,400,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,400,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,800,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,3,800,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,800,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,800,5,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,1500,0,39,True,False,END_TURN,False,20250811
pre_roll,True,False,3,1500,2,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,1500,4,24,True,False,END_TURN,False,20250811
pre_roll,True,False,3,1500,5,24,True,False,END_TURN,False,20250811
pre_roll,True,True,0,50,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,0,50,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,50,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,50,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,100,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,0,100,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,100,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,100,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,200,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,0,200,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,200,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,200,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,260,0,34,True,True,END_TURN,False,20250811
pre_roll,True,True,0,260,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,260,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,260,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,400,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,0,400,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,400,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,400,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,800,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,0,800,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,800,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,800,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,1500,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,0,1500,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,1500,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,0,1500,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,50,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,1,50,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,50,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,50,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,100,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,1,100,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,100,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,100,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,200,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,1,200,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,200,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,200,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,260,0,34,True,True,END_TURN,False,20250811
pre_roll,True,True,1,260,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,260,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,260,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,400,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,1,400,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,400,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,400,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,800,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,1,800,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,800,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,800,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,1500,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,1,1500,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,1500,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,1,1500,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,50,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,2,50,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,50,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,50,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,100,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,2,100,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,100,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,100,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,200,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,2,200,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,200,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,200,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,260,0,34,True,True,END_TURN,False,20250811
pre_roll,True,True,2,260,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,260,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,260,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,400,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,2,400,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,400,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,400,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,800,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,2,800,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,800,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,800,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,1500,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,2,1500,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,1500,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,2,1500,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,50,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,3,50,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,50,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,50,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,100,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,3,100,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,100,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,100,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,200,0,31,True,True,END_TURN,False,20250811
pre_roll,True,True,3,200,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,200,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,200,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,260,0,34,True,True,END_TURN,False,20250811
pre_roll,True,True,3,260,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,260,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,260,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,400,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,3,400,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,400,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,400,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,800,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,3,800,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,800,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,800,5,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,1500,0,40,True,True,END_TURN,False,20250811
pre_roll,True,True,3,1500,2,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,1500,4,25,True,True,END_TURN,False,20250811
pre_roll,True,True,3,1500,5,25,True,True,END_TURN,False,20250811
pre_roll,False,False,0,50,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,50,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,50,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,50,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,100,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,100,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,100,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,100,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,200,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,200,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,200,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,200,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,260,0,5,True,False,END_TURN,False,20250811
pre_roll,False,False,0,260,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,260,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,260,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,400,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,0,400,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,400,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,400,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,800,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,0,800,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,800,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,800,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,1500,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,0,1500,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,1500,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,0,1500,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,50,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,50,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,50,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,50,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,100,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,100,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,100,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,100,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,200,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,200,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,200,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,200,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,260,0,5,True,False,END_TURN,False,20250811
pre_roll,False,False,1,260,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,260,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,260,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,400,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,1,400,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,400,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,400,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,800,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,1,800,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,800,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,800,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,1500,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,1,1500,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,1500,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,1,1500,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,50,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,50,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,50,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,50,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,100,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,100,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,100,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,100,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,200,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,200,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,200,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,200,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,260,0,5,True,False,END_TURN,False,20250811
pre_roll,False,False,2,260,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,260,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,260,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,400,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,2,400,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,400,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,400,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,800,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,2,800,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,800,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,800,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,1500,0,11,True,False,END_TURN,False,20250811
pre_roll,False,False,2,1500,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,1500,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,2,1500,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,50,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,50,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,50,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,50,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,100,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,100,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,100,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,100,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,200,0,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,200,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,200,4,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,200,5,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,260,0,5,True,False,END_TURN,False,20250811
pre_roll,False,False,3,260,2,2,True,False,END_TURN,False,20250811
pre_roll,False,False,3,260,4,2,True,False,END_TURN,False,20250811
